,Province,U_R,COICOP,Index,Weights,Date,CPI,Level,Month
2321,0,1,12,Miscellaneous goods and serices,638.9197634176433,2019-10-10,113.3685847393375,Urban,October
2322,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2019-11-10,123.14467836451058,Urban,November
2323,0,1,01,Food and non-alcoholic beerages,2737.905830276656,2019-11-10,138.14387473938086,Urban,November
2324,0,1,01.1.1,Bread and cereals,539.3638606485538,2019-11-10,130.1942867192919,Urban,November
2325,0,1,01.1.2,Meat,197.40035443603645,2019-11-10,138.23588186449058,Urban,November
2326,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2019-11-10,118.91586415618852,Urban,November
2327,0,1,01.1.7,Vegetables,885.603708112186,2019-11-10,160.03462258450224,Urban,November
2328,0,1,01.2,Non-alcoholic beerages,132.12406477416687,2019-11-10,127.94735919976034,Urban,November
2329,0,1,02,Alcoholic beerages and tobacco,485.3264091869946,2019-11-10,154.54284716347013,Urban,November
2330,0,1,03,Clothing and footwear,530.7676668306442,2019-11-10,125.3549562911905,Urban,November
2331,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2019-11-10,115.23790330217172,Urban,November
2332,0,1,05,"Furnishing, household equipment and routine household maintenance",375.48340240274274,2019-11-10,116.06624716719503,Urban,November
2333,0,1,06,Health,132.54444317531355,2019-11-10,107.71570162333332,Urban,November
2334,0,1,07,Transport,1245.1702845755299,2019-11-10,123.06025102038875,Urban,November
2335,0,1,08,Communication,314.3098917023506,2019-11-10,105.76939859872213,Urban,November
2336,0,1,09,Recreation and culture,307.16719129739846,2019-11-10,119.24915436497625,Urban,November
2337,0,1,10,Education,274.8664135596747,2019-11-10,104.89375189419076,Urban,November
2338,0,1,11,Restaurants and hotels,882.054431118825,2019-11-10,105.87121891723854,Urban,November
2339,0,1,12,Miscellaneous goods and serices,638.9197634176433,2019-11-10,113.63912250456382,Urban,November
2340,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2019-12-10,122.73944906657341,Urban,December
2341,0,1,01,Food and non-alcoholic beerages,2737.905830276656,2019-12-10,135.66644843971724,Urban,December
2342,0,1,01.1.1,Bread and cereals,539.3638606485538,2019-12-10,131.6279630267832,Urban,December
2343,0,1,01.1.2,Meat,197.40035443603645,2019-12-10,139.48975637839098,Urban,December
2344,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2019-12-10,119.68212004383564,Urban,December
2345,0,1,01.1.7,Vegetables,885.603708112186,2019-12-10,149.15159233336254,Urban,December
2346,0,1,01.2,Non-alcoholic beerages,132.12406477416687,2019-12-10,128.13788931790242,Urban,December
2347,0,1,02,Alcoholic beerages and tobacco,485.3264091869946,2019-12-10,159.18011996163133,Urban,December
2348,0,1,03,Clothing and footwear,530.7676668306442,2019-12-10,125.57068589735292,Urban,December
2349,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2019-12-10,115.27614992626165,Urban,December
2350,0,1,05,"Furnishing, household equipment and routine household maintenance",375.48340240274274,2019-12-10,116.10834425355739,Urban,December
2351,0,1,06,Health,132.54444317531355,2019-12-10,107.75226676846711,Urban,December
2352,0,1,07,Transport,1245.1702845755299,2019-12-10,123.28419069589658,Urban,December
2353,0,1,08,Communication,314.3098917023506,2019-12-10,105.76939859872213,Urban,December
2354,0,1,09,Recreation and culture,307.16719129739846,2019-12-10,119.00306456010138,Urban,December
2355,0,1,10,Education,274.8664135596747,2019-12-10,104.89375189419076,Urban,December
2356,0,1,11,Restaurants and hotels,882.054431118825,2019-12-10,105.85908651633277,Urban,December
2357,0,1,12,Miscellaneous goods and serices,638.9197634176433,2019-12-10,113.76542939662679,Urban,December
2358,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2020-01-10,123.47559392937367,Urban,January
2359,0,1,01,Food and non-alcoholic beerages,2737.905830276656,2020-01-10,136.54486712027503,Urban,January
2360,0,1,01.1.1,Bread and cereals,539.3638606485538,2020-01-10,133.51038103754172,Urban,January
2361,0,1,01.1.2,Meat,197.40035443603645,2020-01-10,144.49779769513376,Urban,January
2362,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2020-01-10,120.65330140094099,Urban,January
2363,0,1,01.1.7,Vegetables,885.603708112186,2020-01-10,148.22080571558527,Urban,January
2364,0,1,01.2,Non-alcoholic beerages,132.12406477416687,2020-01-10,127.7424932464403,Urban,January
2365,0,1,02,Alcoholic beerages and tobacco,485.3264091869946,2020-01-10,161.50311216821467,Urban,January
2366,0,1,03,Clothing and footwear,530.7676668306442,2020-01-10,126.85832372131127,Urban,January
2367,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2020-01-10,115.7977693279614,Urban,January
2368,0,1,05,"Furnishing, household equipment and routine household maintenance",375.48340240274274,2020-01-10,116.30953676127648,Urban,January
2369,0,1,06,Health,132.54444317531355,2020-01-10,107.78866833651169,Urban,January
2370,0,1,07,Transport,1245.1702845755299,2020-01-10,123.93146762951056,Urban,January
2371,0,1,08,Communication,314.3098917023506,2020-01-10,105.76939859872213,Urban,January
2372,0,1,09,Recreation and culture,307.16719129739846,2020-01-10,118.97481016606935,Urban,January
2373,0,1,10,Education,274.8664135596747,2020-01-10,109.53097053454323,Urban,January
2374,0,1,11,Restaurants and hotels,882.054431118825,2020-01-10,105.69955499021876,Urban,January
2375,0,1,12,Miscellaneous goods and serices,638.9197634176433,2020-01-10,113.86502347759009,Urban,January
2376,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2020-02-10,125.41312223813601,Urban,February
2377,0,1,01,Food and non-alcoholic beerages,2737.905830276656,2020-02-10,142.32293810030149,Urban,February
2378,0,1,01.1.1,Bread and cereals,539.3638606485538,2020-02-10,135.60824119038205,Urban,February
2379,0,1,01.1.2,Meat,197.40035443603645,2020-02-10,144.2443767951275,Urban,February
2380,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2020-02-10,120.33987397932658,Urban,February
2381,0,1,01.1.7,Vegetables,885.603708112186,2020-02-10,164.36528308554466,Urban,February
2382,0,1,01.2,Non-alcoholic beerages,132.12406477416687,2020-02-10,129.0978005855279,Urban,February
2383,0,1,02,Alcoholic beerages and tobacco,485.3264091869946,2020-02-10,157.54111005106307,Urban,February
2384,0,1,03,Clothing and footwear,530.7676668306442,2020-02-10,126.49573640189425,Urban,February
2385,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2020-02-10,117.86584034350366,Urban,February
2386,0,1,05,"Furnishing, household equipment and routine household maintenance",375.48340240274274,2020-02-10,116.45451733297323,Urban,February
2387,0,1,06,Health,132.54444317531355,2020-02-10,107.67253308721877,Urban,February
2388,0,1,07,Transport,1245.1702845755299,2020-02-10,123.85291570864955,Urban,February
2389,0,1,08,Communication,314.3098917023506,2020-02-10,105.77806864124122,Urban,February
2390,0,1,09,Recreation and culture,307.16719129739846,2020-02-10,119.59537457264693,Urban,February
2391,0,1,10,Education,274.8664135596747,2020-02-10,109.52745380982829,Urban,February
2392,0,1,11,Restaurants and hotels,882.054431118825,2020-02-10,106.98616174911291,Urban,February
2393,0,1,12,Miscellaneous goods and serices,638.9197634176433,2020-02-10,113.95699685364437,Urban,February
2394,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2020-03-10,126.60617104762157,Urban,March
2395,0,1,01,Food and non-alcoholic beerages,2737.905830276656,2020-03-10,145.8829078958952,Urban,March
2396,0,1,01.1.1,Bread and cereals,539.3638606485538,2020-03-10,135.65132957244145,Urban,March
2397,0,1,01.1.2,Meat,197.40035443603645,2020-03-10,148.17413781048924,Urban,March
2398,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2020-03-10,120.71617814978592,Urban,March
2399,0,1,01.1.7,Vegetables,885.603708112186,2020-03-10,174.102460989349,Urban,March
2400,0,1,01.2,Non-alcoholic beerages,132.12406477416687,2020-03-10,129.09321437089207,Urban,March
2401,0,1,02,Alcoholic beerages and tobacco,485.3264091869946,2020-03-10,156.2806557071481,Urban,March
2402,0,1,03,Clothing and footwear,530.7676668306442,2020-03-10,126.81961179208686,Urban,March
2403,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2020-03-10,118.69563271443187,Urban,March
2404,0,1,05,"Furnishing, household equipment and routine household maintenance",375.48340240274274,2020-03-10,116.72100020739767,Urban,March
2405,0,1,06,Health,132.54444317531355,2020-03-10,107.70628197517014,Urban,March
2406,0,1,07,Transport,1245.1702845755299,2020-03-10,124.05520238049856,Urban,March
2407,0,1,08,Communication,314.3098917023506,2020-03-10,105.77806864124122,Urban,March
2408,0,1,09,Recreation and culture,307.16719129739846,2020-03-10,120.23593041466904,Urban,March
2409,0,1,10,Education,274.8664135596747,2020-03-10,109.52745380982829,Urban,March
2410,0,1,11,Restaurants and hotels,882.054431118825,2020-03-10,106.78374178244056,Urban,March
2411,0,1,12,Miscellaneous goods and serices,638.9197634176433,2020-03-10,114.81945657279367,Urban,March
2412,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2020-04-10,126.38712625719947,Urban,April
2413,0,1,01,Food and non-alcoholic beerages,2737.905830276656,2020-04-10,142.82138469749867,Urban,April
2414,0,1,01.1.1,Bread and cereals,539.3638606485538,2020-04-10,137.77329128849564,Urban,April
2415,0,1,01.1.2,Meat,197.40035443603645,2020-04-10,150.5580403885711,Urban,April
2416,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2020-04-10,120.0222025163207,Urban,April
2417,0,1,01.1.7,Vegetables,885.603708112186,2020-04-10,164.78045846870347,Urban,April
2418,0,1,01.2,Non-alcoholic beerages,132.12406477416687,2020-04-10,128.95104965215396,Urban,April
2419,0,1,02,Alcoholic beerages and tobacco,485.3264091869946,2020-04-10,155.90704871251742,Urban,April
2420,0,1,03,Clothing and footwear,530.7676668306442,2020-04-10,126.86825153227743,Urban,April
2421,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2020-04-10,121.46101004244287,Urban,April
2422,0,1,05,"Furnishing, household equipment and routine household maintenance",375.48340240274274,2020-04-10,117.0771745100086,Urban,April
2423,0,1,06,Health,132.54444317531355,2020-04-10,107.71044866973227,Urban,April
2424,0,1,07,Transport,1245.1702845755299,2020-04-10,124.05520238049856,Urban,April
2425,0,1,08,Communication,314.3098917023506,2020-04-10,105.77806864124122,Urban,April
2426,0,1,09,Recreation and culture,307.16719129739846,2020-04-10,120.22718480510659,Urban,April
2427,0,1,10,Education,274.8664135596747,2020-04-10,109.52745380982829,Urban,April
2428,0,1,11,Restaurants and hotels,882.054431118825,2020-04-10,106.78374178244056,Urban,April
2429,0,1,12,Miscellaneous goods and serices,638.9197634176433,2020-04-10,115.35498644907958,Urban,April
2430,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2020-05-10,128.91791088457572,Urban,May
2431,0,1,01,Food and non-alcoholic beerages,2737.905830276656,2020-05-10,140.8015747506587,Urban,May
2432,0,1,01.1.1,Bread and cereals,539.3638606485538,2020-05-10,135.58760417096434,Urban,May
2433,0,1,01.1.2,Meat,197.40035443603645,2020-05-10,150.78497832384522,Urban,May
2434,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2020-05-10,121.22862898097793,Urban,May
2435,0,1,01.1.7,Vegetables,885.603708112186,2020-05-10,160.19431356252124,Urban,May
2436,0,1,01.2,Non-alcoholic beerages,132.12406477416687,2020-05-10,128.45052933996482,Urban,May
2437,0,1,02,Alcoholic beerages and tobacco,485.3264091869946,2020-05-10,159.1311745104577,Urban,May
2438,0,1,03,Clothing and footwear,530.7676668306442,2020-05-10,124.87029333609925,Urban,May
2439,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2020-05-10,120.11099569562774,Urban,May
2440,0,1,05,"Furnishing, household equipment and routine household maintenance",375.48340240274274,2020-05-10,117.32356009920318,Urban,May
2441,0,1,06,Health,132.54444317531355,2020-05-10,107.66736463012742,Urban,May
2442,0,1,07,Transport,1245.1702845755299,2020-05-10,151.09509966366866,Urban,May
2443,0,1,08,Communication,314.3098917023506,2020-05-10,105.78212294860154,Urban,May
2444,0,1,09,Recreation and culture,307.16719129739846,2020-05-10,121.63231256602728,Urban,May
2445,0,1,10,Education,274.8664135596747,2020-05-10,109.52745380982829,Urban,May
2446,0,1,11,Restaurants and hotels,882.054431118825,2020-05-10,106.78374178244056,Urban,May
2447,0,1,12,Miscellaneous goods and serices,638.9197634176433,2020-05-10,115.49461396159437,Urban,May
2448,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2020-06-10,128.67633644014916,Urban,June
2449,0,1,01,Food and non-alcoholic beerages,2737.905830276656,2020-06-10,139.93915414760752,Urban,June
2450,0,1,01.1.1,Bread and cereals,539.3638606485538,2020-06-10,133.90282854770115,Urban,June
2451,0,1,01.1.2,Meat,197.40035443603645,2020-06-10,152.13301644273588,Urban,June
2452,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2020-06-10,121.01577979880769,Urban,June
2453,0,1,01.1.7,Vegetables,885.603708112186,2020-06-10,160.91980405182946,Urban,June
2454,0,1,01.2,Non-alcoholic beerages,132.12406477416687,2020-06-10,127.96697581204772,Urban,June
2455,0,1,02,Alcoholic beerages and tobacco,485.3264091869946,2020-06-10,162.43076214627268,Urban,June
2456,0,1,03,Clothing and footwear,530.7676668306442,2020-06-10,125.34203352306126,Urban,June
2457,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2020-06-10,119.48812544095433,Urban,June
2458,0,1,05,"Furnishing, household equipment and routine household maintenance",375.48340240274274,2020-06-10,117.7074334421419,Urban,June
2459,0,1,06,Health,132.54444317531355,2020-06-10,107.63692954930366,Urban,June
2460,0,1,07,Transport,1245.1702845755299,2020-06-10,150.59620055314116,Urban,June
2461,0,1,08,Communication,314.3098917023506,2020-06-10,105.78212294860154,Urban,June
2462,0,1,09,Recreation and culture,307.16719129739846,2020-06-10,121.12989459629982,Urban,June
2463,0,1,10,Education,274.8664135596747,2020-06-10,109.52745380982829,Urban,June
2464,0,1,11,Restaurants and hotels,882.054431118825,2020-06-10,106.78215386170761,Urban,June
2465,0,1,12,Miscellaneous goods and serices,638.9197634176433,2020-06-10,115.54620254743801,Urban,June
2466,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2020-07-10,128.92022721288492,Urban,July
2467,0,1,01,Food and non-alcoholic beerages,2737.905830276656,2020-07-10,140.39263907479332,Urban,July
2468,0,1,01.1.1,Bread and cereals,539.3638606485538,2020-07-10,133.40642442257317,Urban,July
2469,0,1,01.1.2,Meat,197.40035443603645,2020-07-10,150.2796264099014,Urban,July
2470,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2020-07-10,121.74162434566736,Urban,July
2471,0,1,01.1.7,Vegetables,885.603708112186,2020-07-10,164.29277941362915,Urban,July
2472,0,1,01.2,Non-alcoholic beerages,132.12406477416687,2020-07-10,129.12593629128486,Urban,July
2473,0,1,02,Alcoholic beerages and tobacco,485.3264091869946,2020-07-10,168.76712937340704,Urban,July
2474,0,1,03,Clothing and footwear,530.7676668306442,2020-07-10,125.42389550322704,Urban,July
2475,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2020-07-10,118.8385501213004,Urban,July
2476,0,1,05,"Furnishing, household equipment and routine household maintenance",375.48340240274274,2020-07-10,117.83520877064338,Urban,July
2477,0,1,06,Health,132.54444317531355,2020-07-10,107.7810311508702,Urban,July
2478,0,1,07,Transport,1245.1702845755299,2020-07-10,149.80729826092514,Urban,July
2479,0,1,08,Communication,314.3098917023506,2020-07-10,105.78212294860154,Urban,July
2480,0,1,09,Recreation and culture,307.16719129739846,2020-07-10,121.598849221474,Urban,July
2481,0,1,10,Education,274.8664135596747,2020-07-10,109.52740312544302,Urban,July
2482,0,1,11,Restaurants and hotels,882.054431118825,2020-07-10,106.79276769332984,Urban,July
2483,0,1,12,Miscellaneous goods and serices,638.9197634176433,2020-07-10,115.90974826416308,Urban,July
2484,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2020-08-10,129.5116665108248,Urban,August
2485,0,1,01,Food and non-alcoholic beerages,2737.905830276656,2020-08-10,142.83082382830435,Urban,August
2486,0,1,01.1.1,Bread and cereals,539.3638606485538,2020-08-10,133.09211749675913,Urban,August
2487,0,1,01.1.2,Meat,197.40035443603645,2020-08-10,151.3811261405649,Urban,August
2488,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2020-08-10,122.17769437821518,Urban,August
2489,0,1,01.1.7,Vegetables,885.603708112186,2020-08-10,169.08081565612622,Urban,August
2490,0,1,01.2,Non-alcoholic beerages,132.12406477416687,2020-08-10,129.20407236115204,Urban,August
2491,0,1,02,Alcoholic beerages and tobacco,485.3264091869946,2020-08-10,169.0785571563502,Urban,August
2492,0,1,03,Clothing and footwear,530.7676668306442,2020-08-10,125.65273763616939,Urban,August
2493,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2020-08-10,119.15114255066374,Urban,August
2494,0,1,05,"Furnishing, household equipment and routine household maintenance",375.48340240274274,2020-08-10,117.63429821166457,Urban,August
2495,0,1,06,Health,132.54444317531355,2020-08-10,107.87093825518538,Urban,August
2496,0,1,07,Transport,1245.1702845755299,2020-08-10,148.59290850868504,Urban,August
2497,0,1,08,Communication,314.3098917023506,2020-08-10,105.78212294860154,Urban,August
2498,0,1,09,Recreation and culture,307.16719129739846,2020-08-10,120.9987247244372,Urban,August
2499,0,1,10,Education,274.8664135596747,2020-08-10,109.52740312544302,Urban,August
2500,0,1,11,Restaurants and hotels,882.054431118825,2020-08-10,106.77264402857608,Urban,August
2501,0,1,12,Miscellaneous goods and serices,638.9197634176433,2020-08-10,115.99871347970438,Urban,August
2502,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2020-09-10,130.77539860273006,Urban,September
2503,0,1,01,Food and non-alcoholic beerages,2737.905830276656,2020-09-10,145.98370689809963,Urban,September
2504,0,1,01.1.1,Bread and cereals,539.3638606485538,2020-09-10,131.89633668863257,Urban,September
2505,0,1,01.1.2,Meat,197.40035443603645,2020-09-10,151.28438635977068,Urban,September
2506,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2020-09-10,122.76959948175342,Urban,September
2507,0,1,01.1.7,Vegetables,885.603708112186,2020-09-10,175.37622980916902,Urban,September
2508,0,1,01.2,Non-alcoholic beerages,132.12406477416687,2020-09-10,129.3508055015235,Urban,September
2509,0,1,02,Alcoholic beerages and tobacco,485.3264091869946,2020-09-10,167.78218469001686,Urban,September
2510,0,1,03,Clothing and footwear,530.7676668306442,2020-09-10,126.41066269164031,Urban,September
2511,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2020-09-10,120.47235269229326,Urban,September
2512,0,1,05,"Furnishing, household equipment and routine household maintenance",375.48340240274274,2020-09-10,118.18563263249747,Urban,September
2513,0,1,06,Health,132.54444317531355,2020-09-10,107.86856465321648,Urban,September
2514,0,1,07,Transport,1245.1702845755299,2020-09-10,149.4628500578287,Urban,September
2515,0,1,08,Communication,314.3098917023506,2020-09-10,105.78212294860154,Urban,September
2516,0,1,09,Recreation and culture,307.16719129739846,2020-09-10,121.51143671415933,Urban,September
2517,0,1,10,Education,274.8664135596747,2020-09-10,109.52740312544302,Urban,September
2518,0,1,11,Restaurants and hotels,882.054431118825,2020-09-10,106.81650506022041,Urban,September
2519,0,1,12,Miscellaneous goods and serices,638.9197634176433,2020-09-10,116.0403579874228,Urban,September
2520,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2020-10-10,129.60471782556252,Urban,October
2521,0,1,01,Food and non-alcoholic beerages,2737.905830276656,2020-10-10,146.09491790552735,Urban,October
2522,0,1,01.1.1,Bread and cereals,539.3638606485538,2020-10-10,130.83334529851285,Urban,October
2523,0,1,01.1.2,Meat,197.40035443603645,2020-10-10,151.73166806166842,Urban,October
2524,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2020-10-10,125.50748462213703,Urban,October
2525,0,1,01.1.7,Vegetables,885.603708112186,2020-10-10,174.75812844362062,Urban,October
2526,0,1,01.2,Non-alcoholic beerages,132.12406477416687,2020-10-10,130.3380683707737,Urban,October
2527,0,1,02,Alcoholic beerages and tobacco,485.3264091869946,2020-10-10,169.6159472385584,Urban,October
2528,0,1,03,Clothing and footwear,530.7676668306442,2020-10-10,126.94701361097854,Urban,October
2529,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2020-10-10,121.08157090730452,Urban,October
2530,0,1,05,"Furnishing, household equipment and routine household maintenance",375.48340240274274,2020-10-10,118.58009336231585,Urban,October
2531,0,1,06,Health,132.54444317531355,2020-10-10,107.78543475138929,Urban,October
2532,0,1,07,Transport,1245.1702845755299,2020-10-10,137.2253345719695,Urban,October
2533,0,1,08,Communication,314.3098917023506,2020-10-10,105.78212294860154,Urban,October
2534,0,1,09,Recreation and culture,307.16719129739846,2020-10-10,121.52631098005041,Urban,October
2535,0,1,10,Education,274.8664135596747,2020-10-10,109.52740312544302,Urban,October
2536,0,1,11,Restaurants and hotels,882.054431118825,2020-10-10,106.89575329952818,Urban,October
2537,0,1,12,Miscellaneous goods and serices,638.9197634176433,2020-10-10,116.16212809714267,Urban,October
2538,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2020-11-10,128.32876620165277,Urban,November
2539,0,1,01,Food and non-alcoholic beerages,2737.905830276656,2020-11-10,144.61417864497932,Urban,November
2540,0,1,01.1.1,Bread and cereals,539.3638606485538,2020-11-10,131.3887116342895,Urban,November
2541,0,1,01.1.2,Meat,197.40035443603645,2020-11-10,153.1749325510102,Urban,November
2542,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2020-11-10,128.11573917027727,Urban,November
2543,0,1,01.1.7,Vegetables,885.603708112186,2020-11-10,166.66884797580346,Urban,November
2544,0,1,01.2,Non-alcoholic beerages,132.12406477416687,2020-11-10,130.36926277177108,Urban,November
2545,0,1,02,Alcoholic beerages and tobacco,485.3264091869946,2020-11-10,170.33426041484336,Urban,November
2546,0,1,03,Clothing and footwear,530.7676668306442,2020-11-10,128.44399429212243,Urban,November
2547,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2020-11-10,121.03866510822037,Urban,November
2548,0,1,05,"Furnishing, household equipment and routine household maintenance",375.48340240274274,2020-11-10,119.51241683738223,Urban,November
2549,0,1,06,Health,132.54444317531355,2020-11-10,107.78634729099583,Urban,November
2550,0,1,07,Transport,1245.1702845755299,2020-11-10,127.43161924561885,Urban,November
2551,0,1,08,Communication,314.3098917023506,2020-11-10,105.78212294860154,Urban,November
2552,0,1,09,Recreation and culture,307.16719129739846,2020-11-10,126.46690509527869,Urban,November
2553,0,1,10,Education,274.8664135596747,2020-11-10,109.52965449540221,Urban,November
2554,0,1,11,Restaurants and hotels,882.054431118825,2020-11-10,107.14606848213002,Urban,November
2555,0,1,12,Miscellaneous goods and serices,638.9197634176433,2020-11-10,116.18040939151567,Urban,November
2556,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2020-12-10,127.33368740439296,Urban,December
2557,0,1,01,Food and non-alcoholic beerages,2737.905830276656,2020-12-10,141.33314933042172,Urban,December
2558,0,1,01.1.1,Bread and cereals,539.3638606485538,2020-12-10,132.44347071098625,Urban,December
2559,0,1,01.1.2,Meat,197.40035443603645,2020-12-10,153.11110536069253,Urban,December
2560,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2020-12-10,130.01064254765635,Urban,December
2561,0,1,01.1.7,Vegetables,885.603708112186,2020-12-10,153.25486621513699,Urban,December
2562,0,1,01.2,Non-alcoholic beerages,132.12406477416687,2020-12-10,130.71214726887786,Urban,December
2563,0,1,02,Alcoholic beerages and tobacco,485.3264091869946,2020-12-10,170.18602049364944,Urban,December
2564,0,1,03,Clothing and footwear,530.7676668306442,2020-12-10,128.3876338587599,Urban,December
2565,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2020-12-10,120.4123647792126,Urban,December
2566,0,1,05,"Furnishing, household equipment and routine household maintenance",375.48340240274274,2020-12-10,119.42232941876834,Urban,December
2567,0,1,06,Health,132.54444317531355,2020-12-10,107.75813477940652,Urban,December
2568,0,1,07,Transport,1245.1702845755299,2020-12-10,127.1521401820167,Urban,December
2569,0,1,08,Communication,314.3098917023506,2020-12-10,105.78212294860154,Urban,December
2570,0,1,09,Recreation and culture,307.16719129739846,2020-12-10,126.6706252297524,Urban,December
2571,0,1,10,Education,274.8664135596747,2020-12-10,109.53137988688754,Urban,December
2572,0,1,11,Restaurants and hotels,882.054431118825,2020-12-10,107.89286068496622,Urban,December
2573,0,1,12,Miscellaneous goods and serices,638.9197634176433,2020-12-10,116.28156881741897,Urban,December
2574,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2021-01-10,126.9114495393203,Urban,January
2575,0,1,01,Food and non-alcoholic beerages,2737.905830276656,2021-01-10,139.22676623019882,Urban,January
2576,0,1,01.1.1,Bread and cereals,539.3638606485538,2021-01-10,133.07469185767212,Urban,January
2577,0,1,01.1.2,Meat,197.40035443603645,2021-01-10,153.9013944168619,Urban,January
2578,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2021-01-10,125.2269922692063,Urban,January
2579,0,1,01.1.7,Vegetables,885.603708112186,2021-01-10,144.72820462200588,Urban,January
2580,0,1,01.2,Non-alcoholic beerages,132.12406477416687,2021-01-10,130.6846352021557,Urban,January
2581,0,1,02,Alcoholic beerages and tobacco,485.3264091869946,2021-01-10,170.42402771910142,Urban,January
2582,0,1,03,Clothing and footwear,530.7676668306442,2021-01-10,128.85754126906477,Urban,January
2583,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2021-01-10,120.54146263648337,Urban,January
2584,0,1,05,"Furnishing, household equipment and routine household maintenance",375.48340240274274,2021-01-10,119.76545853897294,Urban,January
2585,0,1,06,Health,132.54444317531355,2021-01-10,107.71089104241624,Urban,January
2586,0,1,07,Transport,1245.1702845755299,2021-01-10,127.99250240828515,Urban,January
2587,0,1,08,Communication,314.3098917023506,2021-01-10,105.78212294860154,Urban,January
2588,0,1,09,Recreation and culture,307.16719129739846,2021-01-10,126.7127471559259,Urban,January
2589,0,1,10,Education,274.8664135596747,2021-01-10,109.53137988688754,Urban,January
2590,0,1,11,Restaurants and hotels,882.054431118825,2021-01-10,107.60197566492806,Urban,January
2591,0,1,12,Miscellaneous goods and serices,638.9197634176433,2021-01-10,116.28343695937389,Urban,January
2592,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2021-02-10,127.37657361777117,Urban,February
2593,0,1,01,Food and non-alcoholic beerages,2737.905830276656,2021-02-10,139.7803800054451,Urban,February
2594,0,1,01.1.1,Bread and cereals,539.3638606485538,2021-02-10,132.72374371097644,Urban,February
2595,0,1,01.1.2,Meat,197.40035443603645,2021-02-10,154.6056811287317,Urban,February
2596,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2021-02-10,122.72322844206023,Urban,February
2597,0,1,01.1.7,Vegetables,885.603708112186,2021-02-10,147.0872539954876,Urban,February
2598,0,1,01.2,Non-alcoholic beerages,132.12406477416687,2021-02-10,131.43064508088776,Urban,February
2599,0,1,02,Alcoholic beerages and tobacco,485.3264091869946,2021-02-10,174.8338396560718,Urban,February
2600,0,1,03,Clothing and footwear,530.7676668306442,2021-02-10,128.8118719427034,Urban,February
2601,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2021-02-10,120.76618039827862,Urban,February
2602,0,1,05,"Furnishing, household equipment and routine household maintenance",375.48340240274274,2021-02-10,119.90488556223312,Urban,February
2603,0,1,06,Health,132.54444317531355,2021-02-10,107.67782880618141,Urban,February
2604,0,1,07,Transport,1245.1702845755299,2021-02-10,128.24242427499874,Urban,February
2605,0,1,08,Communication,314.3098917023506,2021-02-10,105.78212294860154,Urban,February
